source,listing_uid,source_listing_id,title,price_eur,postcode,city,address,availability,latitude,longitude,first_seen_at,last_seen_at,latest_status,extra_summary,url
la_carte_des_colocs,la_carte_des_colocs::1244875,1244875,Appartement 6 pièces de 80 m²,398,69008,Lyon,Avenue Paul Santy,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/jkr0n3
la_carte_des_colocs,la_carte_des_colocs::1161871,1161871,Appartement 4 pièces de 75 m²,399,69003,Lyon,Rue Maurice Flandin,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/ahwk48
la_carte_des_colocs,la_carte_des_colocs::1220839,1220839,Maison 5 pièces de 98 m²,399,69120,Vaulx-en-Velin,Rue Marcel,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Maison | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/vaulx-en-velin/a/kz6nvm
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-08-69/chambre-dans-le-rue-marius-berliet_4008706.html,,Chambre dans le Rue Marius Berliet,400,69008,Lyon area,69008 Lyon 08,Disponible à partir du 30/05/2026,45.740524,4.863821,2026-05-16T23:40:31.011895+00:00,2026-05-19T10:21:05.768089+00:00,missing_but_live,"Strong student fit | 0 student(s), 1 worker(s) | UCPA formation ( à 348 m ) | Lycée Colbert - Lyon ( à 405 m ) | Lycée la Martiniere Monplaisir - Lyon ( à 522 m ) | Numidia prépa ( à 540 m )",https://www.immojeune.com/colocation/lyon-08-69/chambre-dans-le-rue-marius-berliet_4008706.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-07-69/chambre-dans-le-rue-mathieu-varille_4004613.html,,Chambre dans le Rue Mathieu Varille,400,69007,Lyon area,69007 Lyon 07,Disponible immédiatement,45.732741,4.827633,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 0 student(s), 1 worker(s) | ILEP Lille ( à 572 m ) | Espace Forma Lyon ( à 655 m ) | EAC Lyon ( à 705 m ) | CNAM - Rhône-Alpes ( à 713 m )",https://www.immojeune.com/colocation/lyon-07-69/chambre-dans-le-rue-mathieu-varille_4004613.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-09-69/chambre-dans-le-rue-du-bourbonnais_4007177.html,,Chambre dans le Rue du Bourbonnais,400,69009,Lyon area,69009 Lyon 09,Disponible immédiatement,45.773848,4.799534,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 2 student(s), 1 worker(s) | CIEFA Lyon ( à 279 m ) | Institut de Commerce de Lyon (ICL) ( à 279 m ) | IFAG Lyon ( à 279 m ) | Institut européen de formation au tourisme - Lyon ( à 279 m )",https://www.immojeune.com/colocation/lyon-09-69/chambre-dans-le-rue-du-bourbonnais_4007177.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-cours-lafayette_4006799.html,,Chambre dans le cours Lafayette,400,69003,Lyon area,69003 Lyon 03,Disponible immédiatement,45.763497,4.855648,2026-05-16T23:27:23.718587+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 1 student(s), 1 worker(s) | ICOGES Lyon ( à 331 m ) | AMOS Lyon ( à 505 m ) | Ecole Pigier Lyon ( à 518 m ) | WES'SUP Lyon ( à 684 m )",https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-cours-lafayette_4006799.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-02-69/chambre-dans-le-cours-suchet_4006598.html,,Chambre dans le cours Suchet,400,69002,Lyon area,69002 Lyon 02,Disponible immédiatement,45.746875,4.823864,2026-05-16T23:29:16.483132+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 2 student(s), 1 worker(s) | UCLY Université Catholique de Lyon ( à 160 m ) | CEMEA Rhône Alpes ( à 168 m ) | Institut d'étiopathie de Lyon ( à 393 m ) | GFS - Groupe Formation Systèmes ( à 418 m )",https://www.immojeune.com/colocation/lyon-02-69/chambre-dans-le-cours-suchet_4006598.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-02-69/chambre-dans-le-cours-charlemagne_4007053.html,,Chambre dans le cours charlemagne,400,69002,Lyon area,69002 Lyon 02,Disponible immédiatement,45.743005,4.82139,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 0 student(s), 1 worker(s) | CEMEA Rhône Alpes ( à 182 m ) | INFA Rhône ( à 230 m ) | Institut d'étiopathie de Lyon ( à 332 m ) | UCLY Université Catholique de Lyon ( à 353 m )",https://www.immojeune.com/colocation/lyon-02-69/chambre-dans-le-cours-charlemagne_4007053.html
la_carte_des_colocs,la_carte_des_colocs::1208482,1208482,Appartement 2 pièces de 42 m²,400,69003,Lyon,Rue Garibaldi,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,sublet | Appartement | 0,https://www.lacartedescolocs.fr/sous-locations/fr/auvergne-rhone-alpes/lyon/a/n7we7h
la_carte_des_colocs,la_carte_des_colocs::1247206,1247206,Appartement 3 pièces de 100 m²,400,69001,Lyon,Rue Marietton,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,sublet | Appartement | 2,https://www.lacartedescolocs.fr/sous-locations/fr/auvergne-rhone-alpes/lyon/a/jxbd7c
la_carte_des_colocs,la_carte_des_colocs::988525,988525,Appartement 4 pièces de 68 m²,400,69008,Lyon,Rue de Nice,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/ds30uy
la_carte_des_colocs,la_carte_des_colocs::1248127,1248127,Appartement 4 pièces de 72 m²,400,69600,Oullins-Pierre-Bénite,Boulevard de l'Europe,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,sublet | Appartement | 2,https://www.lacartedescolocs.fr/sous-locations/fr/auvergne-rhone-alpes/oullins-pierre-benite/a/hxwf8m
la_carte_des_colocs,la_carte_des_colocs::1250978,1250978,Appartement 4 pièces de 78 m²,400,69008,Lyon,Avenue Paul Santy,Disponible le 01/07/2026,,,2026-05-18T10:54:41.535234+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/rx1t6k
la_carte_des_colocs,la_carte_des_colocs::1145307,1145307,Appartement 4 pièces de 85 m²,400,69350,La Mulatière,Chemin du Buisset,Disponible le 01/07/2026,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/la-mulatiere/a/zkdf5m
la_carte_des_colocs,la_carte_des_colocs::249748,249748,Appartement 5 pièces de 100 m²,400,69001,Lyon,Rue Imbert-colomès,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 4,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/31s3y5
la_carte_des_colocs,la_carte_des_colocs::1245978,1245978,Appartement 5 pièces de 100 m²,400,69200,Vénissieux,Avenue Jean Jaurès,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/venissieux/a/qu7x18
la_carte_des_colocs,la_carte_des_colocs::1247274,1247274,Appartement 5 pièces de 60 m²,400,69001,Lyon,Rue du Garet,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/l2d1pi
la_carte_des_colocs,la_carte_des_colocs::1251714,1251714,Appartement 5 pièces de 80 m²,400,69008,Lyon,Avenue Général Frère,Disponible,,,2026-05-20T10:08:59.886186+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/rfc6yf
la_carte_des_colocs,la_carte_des_colocs::1237121,1237121,Appartement 5 pièces de 85 m²,400,69003,Lyon,Rue Guilloud,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/4fntoa
la_carte_des_colocs,la_carte_des_colocs::1251135,1251135,Appartement 5 pièces de 85 m²,400,69008,Lyon,Rue Philippe Fabia,Disponible,,,2026-05-18T10:54:41.535234+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/gcmzh8
la_carte_des_colocs,la_carte_des_colocs::1242348,1242348,Appartement 5 pièces de 90 m²,400,69003,Lyon,Avenue Maréchal de Saxe,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,sublet | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/2o79tr
la_carte_des_colocs,la_carte_des_colocs::1235012,1235012,Appartement 6 pièces de 110 m²,400,69200,Vénissieux,Rue des Martyrs de la Résistance,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 3,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/venissieux/a/hjqdxu
la_carte_des_colocs,la_carte_des_colocs::102927,102927,Appartement 6 pièces de 155 m²,400,69005,Lyon,Rue Des Macchabées,Disponible le 01/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,homestay | Appartement | 1,https://www.lacartedescolocs.fr/chambres-chez-l-habitant/fr/auvergne-rhone-alpes/lyon/a/qgb9hh
la_carte_des_colocs,la_carte_des_colocs::1248990,1248990,Appartement 6 pièces de 80 m²,400,69007,Lyon,Place Jean Jaurès,Disponible le 05/07/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/jqsbyx
la_carte_des_colocs,la_carte_des_colocs::1252626,1252626,Appartement 6 pièces de 80 m²,400,69007,Lyon,Place Jean Jaurès,Disponible,,,2026-05-24T08:55:24.831597+00:00,2026-05-25T11:02:00.047473+00:00,updated,sublet | Appartement | 2,https://www.lacartedescolocs.fr/sous-locations/fr/auvergne-rhone-alpes/lyon/a/ah5wy1
la_carte_des_colocs,la_carte_des_colocs::1252536,1252536,Appartement 6 pièces de 90 m²,400,69008,Lyon,Rue Henri Barbusse,Disponible,,,2026-05-23T08:44:17.369515+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/ks3t3t
la_carte_des_colocs,la_carte_des_colocs::1198928,1198928,Appartement 7 pièces de 100 m²,400,69004,Lyon,Cours d'Herbouville,Disponible le 20/07/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,sublet | Appartement | 4,https://www.lacartedescolocs.fr/sous-locations/fr/auvergne-rhone-alpes/lyon/a/42pkni
la_carte_des_colocs,la_carte_des_colocs::1252005,1252005,Appartement 7 pièces de 110 m²,400,69008,Lyon,Route de Vienne,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/ctx9qc
la_carte_des_colocs,la_carte_des_colocs::1252532,1252532,Appartement 7 pièces de 110 m²,400,69008,Lyon,Rue Philippe Fabia,Disponible,,,2026-05-23T08:44:17.369515+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/iwprpp
la_carte_des_colocs,la_carte_des_colocs::1252868,1252868,Appartement 7 pièces de 110 m²,400,69008,Lyon,Rue Philippe Fabia,Disponible,,,2026-05-25T11:02:00.047473+00:00,2026-05-25T11:02:00.047473+00:00,new,flatshare | Appartement,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/ttcwyl
la_carte_des_colocs,la_carte_des_colocs::1252867,1252867,Appartement 7 pièces de 110 m²,400,69008,Lyon,Route de Vienne,Disponible,,,2026-05-25T11:02:00.047473+00:00,2026-05-25T11:02:00.047473+00:00,new,flatshare | Appartement,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/4em7il
la_carte_des_colocs,la_carte_des_colocs::1247318,1247318,Appartement 7 pièces de 80 m²,400,69008,Lyon,Avenue Paul Santy,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/p4knkr
la_carte_des_colocs,la_carte_des_colocs::1250941,1250941,Immeuble 3 pièces de 78 m²,400,69200,Vénissieux,Avenue Jean Jaurès,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,coliving | Immeuble | 2,https://www.lacartedescolocs.fr/colivings/fr/auvergne-rhone-alpes/venissieux/a/ccjxnz
la_carte_des_colocs,la_carte_des_colocs::1248168,1248168,Maison 5 pièces de 75 m²,400,69004,Lyon,Grande Rue de la Croix-Rousse,Disponible le 01/07/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,sublet | Maison | 2,https://www.lacartedescolocs.fr/sous-locations/fr/auvergne-rhone-alpes/lyon/a/2c62ja
la_carte_des_colocs,la_carte_des_colocs::1234386,1234386,Maison 6 pièces de 130 m²,400,,Cailloux-sur-Fontaines,Cailloux-sur-Fontaines,Disponible le 01/06/2026,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Maison | 4,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/cailloux-sur-fontaines/a/gybhyp
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-07-69/chambre-dans-le-rue-garibaldi_4004679.html,,Chambre dans le Rue Garibaldi,405,69007,Lyon area,69007 Lyon 07,Disponible à partir du 30/05/2026,45.747981,4.851813,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 3 student(s), no workers listed | Lycée Saint Joseph - Lyon ( à 106 m ) | ISEFAC Bachelor Lyon ( à 267 m ) | Carrel ( à 407 m ) | Ecole Lyon Carrel ( à 447 m )",https://www.immojeune.com/colocation/lyon-07-69/chambre-dans-le-rue-garibaldi_4004679.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-rue-villebois-mareuil_4007137.html,,Chambre dans le Rue Villebois Mareuil,405,69003,Lyon area,69003 Lyon 03,Disponible immédiatement,45.753574,4.873845,2026-05-17T08:39:12.664795+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 3 student(s), 4 worker(s) | Lycée Lacassagne - Lyon ( à 536 m ) | CFA de l'AFPIA Sud-Est - Lyon ( à 571 m ) | Ecole Emile Cohl Lyon ( à 573 m ) | CFA de la SEPR - Lyon ( à 811 m )",https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-rue-villebois-mareuil_4007137.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-06-69/chambre-dans-le-rue-juliette-recamier_4004200.html,,Chambre dans le rue Juliette Récamier,405,69006,Lyon area,69006 Lyon 06,Disponible immédiatement,45.765882,4.855665,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 0 student(s), 1 worker(s) | Horizons Academy Lyon ( à 132 m ) | ICOGES Lyon ( à 450 m ) | MAESTRIS Lyon ( à 465 m ) | Sup de Pub Lyon ( à 514 m )",https://www.immojeune.com/colocation/lyon-06-69/chambre-dans-le-rue-juliette-recamier_4004200.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-rue-paul-bert_4004641.html,,Chambre dans le rue Paul Bert,405,69003,Lyon area,69003 Lyon 03,Disponible immédiatement,45.75651,4.861099,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 1 student(s), 1 worker(s) | Poly Prépas Lyon ( à 240 m ) | IESA Lyon ( à 295 m ) | GRIM-EDIF Spectacle & Evénementiel ( à 365 m ) | Ecole Medcomm ( à 466 m )",https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-rue-paul-bert_4004641.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-rue-paul-bert_4004640.html,,Chambre dans le rue Paul Bert,405,69003,Lyon area,69003 Lyon 03,Disponible à partir du 26/05/2026,45.75651,4.861099,2026-05-17T08:39:12.664795+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 0 student(s), 1 worker(s) | Poly Prépas Lyon ( à 240 m ) | IESA Lyon ( à 295 m ) | GRIM-EDIF Spectacle & Evénementiel ( à 365 m ) | Ecole Medcomm ( à 466 m )",https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-rue-paul-bert_4004640.html
immojeune,immojeune::https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-rue-de-la-banniere_4004695.html,,Chambre dans le rue de la Bannière,405,69003,Lyon area,69003 Lyon 03,Disponible immédiatement,45.75497,4.856055,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,unchanged,"Strong student fit | 0 student(s), 1 worker(s) | EPITECH Lyon ( à 156 m ) | Adonis Lyon Rhône ( à 170 m ) | Institut Rose Carmin Lyon ( à 179 m ) | ISEG Business & Finance School Lyon ( à 230 m )",https://www.immojeune.com/colocation/lyon-03-69/chambre-dans-le-rue-de-la-banniere_4004695.html
la_carte_des_colocs,la_carte_des_colocs::1159868,1159868,Appartement 4 pièces de 92 m²,405,69008,Lyon,Avenue Paul Santy,Disponible le 01/07/2026,,,2026-05-25T11:02:00.047473+00:00,2026-05-25T11:02:00.047473+00:00,new,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/ok9fvq
la_carte_des_colocs,la_carte_des_colocs::1245707,1245707,Appartement 4 pièces de 68 m²,407,69100,Villeurbanne,Cours Emile Zola,Disponible le 31/05/2026,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/ssj04s
la_carte_des_colocs,la_carte_des_colocs::1169405,1169405,Appartement 5 pièces de 89 m²,407,69005,Lyon,Rue Docteur Edmond Locard,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/dn6xg9
la_carte_des_colocs,la_carte_des_colocs::1229234,1229234,Appartement 5 pièces de 112 m²,408,69008,Lyon,Rue Philippe Fabia,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 4,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/cwbbpw
studapart,studapart::9f17c259-b853-437f-9c81-588a9d797e48,9f17c259-b853-437f-9c81-588a9d797e48,"Colocation - T5 Meublé Lyon, 112.0m2, 5 chambres",408,69008,Lyon,75 Rue Philippe Fabia 69008 Lyon FR,2026-05-24,45.726456,4.87237,2026-05-19T10:21:05.768089+00:00,2026-05-25T11:02:00.047473+00:00,updated,rental | apartment | 5 | rented by room,https://www.studapart.com/fr/logement-Lyon/Logement-en-colocation-pour-5-personnes-de-112m2/property/9f17c259-b853-437f-9c81-588a9d797e48
la_carte_des_colocs,la_carte_des_colocs::1248469,1248469,Appartement 4 pièces de 60 m²,410,69100,Villeurbanne,Rue Georges Picot,Disponible,,,2026-05-21T10:21:13.592245+00:00,2026-05-21T10:21:13.592245+00:00,missing_but_live,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/villeurbanne/a/z6y6nk
la_carte_des_colocs,la_carte_des_colocs::147964,147964,Maison 3 pièces de 60 m²,410,69008,Lyon,Rue Stéphane Coignet,Disponible,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Maison | 1,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/bwwzhe
la_carte_des_colocs,la_carte_des_colocs::1249138,1249138,Appartement 5 pièces de 70 m²,412,69003,Lyon,Rue de la Métallurgie,Disponible le 08/06/2026,,,2026-05-16T23:40:31.011895+00:00,2026-05-25T11:02:00.047473+00:00,updated,flatshare | Appartement | 2,https://www.lacartedescolocs.fr/colocations/fr/auvergne-rhone-alpes/lyon/a/7wo206
